14/12/2017	11:38:30	B	KCE	1,000	85.50	85,500.00	65.84	4.61	85,570.45
14/12/2017	11:05:48	B	ACAP-W2	5,000	6.60	33,000.00	25.42	1.78	33,027.20
14/12/2017	10:13:26	B	ACAP	5,000	12.40	62,000.00	47.73	3.34	62,051.07
14/12/2017	10:12:52	B	ACAP	5,000	12.40	62,000.00	47.74	3.34	62,051.08
13/12/2017	14:28:28	B	SMT	10,000	2.26	22,600.00	17.40	1.22	22,618.62
13/12/2017	10:25:51	B	SMT	4,000	2.28	9,120.00	7.02	0.49	9,127.51
12/12/2017	15:56:18	B	SMT	6,000	2.28	13,680.00	10.53	0.74	13,691.27
12/12/2017	15:45:57	B	AMA	5,000	15.90	79,500.00	61.21	4.28	79,565.49
12/12/2017	15:37:33	B	PSTC	50,000	0.77	38,500.00	29.65	2.08	38,531.73
12/12/2017	11:26:49	B	GULF	1,500	53.00	79,500.00	61.22	4.28	79,565.50
08/12/2017	11:03:55	S	PTTEP	2,500	93.50	233,750.00	180.00	12.60	233,557.40
08/12/2017	11:57:18	B	SMT	20,000	2.52	50,400.00	38.79	2.72	50,441.51
08/12/2017	11:09:16	B	SMT	10,000	2.54	25,400.00	19.56	1.37	25,420.93
08/12/2017	10:23:31	B	GULF	2,500	53.00	132,500.00	102.03	7.14	132,609.17
08/12/2017	09:59:54	B	PSTC	100,000	0.79	79,000.00	60.83	4.26	79,065.09
08/12/2017	09:57:47	B	SENA	10,000	3.88	38,800.00	29.88	2.09	38,831.97
07/12/2017	10:16:46	B	FSMART	5,000	17.60	88,000.00	67.76	4.74	88,072.50
04/12/2017	16:25:18	B	SENA	15,000	3.86	57,900.00	44.58	3.12	57,947.70
04/12/2017	15:05:48	B	KAMART	5,000	7.55	37,750.00	29.08	2.04	37,781.12
04/12/2017	14:43:26	B	SMT	15,000	2.82	42,300.00	32.57	2.28	42,334.85
30/11/2017	16:22:08	B	FSMART	5,000	18.10	90,500.00	69.70	4.88	90,574.58
30/11/2017	16:16:29	B	SMT	15,000	2.88	43,200.00	33.26	2.33	43,235.59
30/11/2017	14:43:32	B	PTG	5,000	21.20	106,000.00	81.62	5.71	106,087.33
30/11/2017	14:37:30	B	SMT	20,000	2.92	58,400.00	44.96	3.15	58,448.11
29/11/2017	16:22:50	B	SMT	20,000	2.96	59,200.00	45.58	3.19	59,248.77
28/11/2017	15:49:54	B	KAMART	5,000	7.65	38,250.00	29.46	2.06	38,281.52
24/11/2017	15:09:41	S	ANAN	10,000	6.40	64,000.00	49.26	3.45	63,947.29
24/11/2017	15:04:47	S	ANAN	10,000	6.35	63,500.00	48.90	3.42	63,447.68
24/11/2017	15:06:17	B	SAWAD	5,000	58.75	293,750.00	226.21	15.84	293,992.05
22/11/2017	15:11:54	B	ACAP	5,000	14.70	73,500.00	56.61	3.96	73,560.57
22/11/2017	12:06:00	B	MTLS	2,500	37.75	94,375.00	72.66	5.09	94,452.75
22/11/2017	12:02:49	B	SAWAD	5,000	62.25	311,250.00	239.67	16.77	311,506.44
22/11/2017	11:57:15	B	ACAP-W2	1,400	8.85	12,390.00	9.53	0.67	12,400.20
21/11/2017	16:37:37	B	ACAP-W2	100	8.85	885.00	0.67	0.05	885.72
21/11/2017	15:25:43	B	FSMART	2,500	19.80	49,500.00	38.12	2.67	49,540.79
21/11/2017	14:48:59	B	ACAP-W2	1,000	8.95	8,950.00	6.90	0.48	8,957.38
21/11/2017	14:48:35	B	ACAP-W2	500	8.90	4,450.00	3.43	0.24	4,453.67
20/11/2017	14:43:02	B	SMT	30,000	3.02	90,600.00	69.77	4.88	90,674.65
17/11/2017	15:50:25	B	FSMART	2,500	20.20	50,500.00	38.89	2.72	50,541.61
16/11/2017	14:58:22	B	KAMART	10,000	7.85	78,500.00	60.45	4.23	78,564.68
15/11/2017	12:26:00	B	KAMART	10,000	7.85	78,500.00	60.45	4.23	78,564.68
14/11/2017	12:13:46	S	KTC	1,000	155.50	155,500.00	119.73	8.38	155,371.89
14/11/2017	16:09:11	B	KAMART	10,000	7.85	78,500.00	60.45	4.23	78,564.68
13/11/2017	12:15:12	S	KTC	1,000	153.50	153,500.00	118.20	8.27	153,373.53
13/11/2017	12:14:51	S	KTC	1,000	153.50	153,500.00	118.20	8.27	153,373.53
13/11/2017	10:29:36	S	KTC	1,000	149.50	149,500.00	115.13	8.06	149,376.81
13/11/2017	10:07:41	S	KTC	1,000	148.50	148,500.00	114.35	8.00	148,377.65
13/11/2017	16:09:38	B	PTG	10,000	21.20	212,000.00	163.21	11.44	212,174.65
13/11/2017	15:24:00	B	ACAP-W2	2,000	8.65	17,300.00	13.32	0.93	17,314.25
13/11/2017	10:26:13	B	FSMART	10,000	19.30	193,000.00	148.61	10.40	193,159.01
10/11/2017	15:37:03	B	EPG	10,000	10.80	108,000.00	83.16	5.82	108,088.98
10/11/2017	15:35:15	B	PTG	5,000	21.80	109,000.00	83.93	5.88	109,089.81
10/11/2017	14:44:05	B	ACAP	5,000	14.60	73,000.00	56.21	3.93	73,060.14
09/11/2017	11:12:29	S	ASK	20,000	24.30	486,000.00	374.22	26.20	485,599.58
09/11/2017	10:35:15	S	ACAP	10,000	14.40	144,000.00	110.88	7.76	143,881.36
09/11/2017	10:06:36	S	TPCH	20,000	15.30	306,000.00	235.62	16.49	305,747.89
09/11/2017	09:57:43	S	TPCH	20,000	15.00	300,000.00	231.01	16.17	299,752.82
09/11/2017	16:12:02	B	PTG	5,000	21.80	109,000.00	83.91	5.87	109,089.78
09/11/2017	15:59:00	B	ACAP-W2	5,000	8.40	42,000.00	32.34	2.26	42,034.60
09/11/2017	10:58:56	B	ACAP-W2	5,000	8.65	43,250.00	33.30	2.33	43,285.63
09/11/2017	10:34:12	B	KAMART	10,000	8.40	84,000.00	64.68	4.53	84,069.21
09/11/2017	10:11:39	B	PTG	5,000	22.00	110,000.00	84.70	5.93	110,090.63
09/11/2017	10:10:22	B	KAMART	10,000	8.40	84,000.00	64.68	4.53	84,069.21
09/11/2017	10:08:58	B	ANAN	10,000	5.70	57,000.00	43.89	3.07	57,046.96
09/11/2017	10:07:45	B	ACAP-W2	15,000	8.85	132,750.00	102.23	7.16	132,859.39
08/11/2017	15:53:45	S	EPG	1,800	11.10	19,980.00	15.34	1.07	19,963.59
08/11/2017	15:53:45	S	EPG	18,200	11.20	203,840.00	156.98	10.99	203,672.03
08/11/2017	12:26:01	S	KTC	1,000	143.50	143,500.00	110.50	7.74	143,381.76
08/11/2017	15:52:48	B	ANAN	20,000	5.70	114,000.00	87.78	6.14	114,093.92
08/11/2017	12:24:26	B	PTG	5,000	22.10	110,500.00	85.09	5.96	110,591.05
08/11/2017	12:23:35	B	ACAP-W2	5,000	9.85	49,250.00	37.93	2.66	49,290.59
08/11/2017	12:20:32	B	ACAP-W2	10,000	9.95	99,500.00	76.62	5.36	99,581.98
07/11/2017	16:19:02	B	ACAP-W2	5,100	10.20	52,020.00	40.05	2.81	52,062.86
07/11/2017	16:04:47	B	ACAP-W2	1,500	10.30	15,450.00	11.90	0.83	15,462.73
06/11/2017	11:54:27	S	ASK	5,000	24.70	123,500.00	95.10	6.66	123,398.24
06/11/2017	15:20:50	B	ACAP-W2	3,400	10.20	34,680.00	26.70	1.87	34,708.57
03/11/2017	10:01:30	S	CHG	125,000	2.58	322,500.00	248.33	17.39	322,234.28
03/11/2017	11:23:41	B	ACAP-W2	5,000	10.70	53,500.00	41.19	2.88	53,544.07
01/11/2017	10:24:00	S	KTC	2,000	139.00	278,000.00	214.06	14.98	277,770.96
01/11/2017	10:10:59	S	KTC	3,500	138.50	484,750.00	373.27	26.13	484,350.60
27/10/2017	14:39:00	B	ACAP-W2	5,000	10.90	54,500.00	41.96	2.94	54,544.90
27/10/2017	10:32:54	B	PTTEP	3,500	86.25	301,875.00	232.44	16.27	302,123.71
27/10/2017	10:31:34	B	JMART	10,000	16.90	169,000.00	130.13	9.11	169,139.24
27/10/2017	10:30:19	B	JMART	5,000	16.90	84,500.00	65.07	4.55	84,569.62
27/10/2017	10:29:03	B	ACAP-W2	2,500	11.10	27,750.00	21.38	1.50	27,772.88
20/10/2017	10:20:43	B	PTTEP	1,500	86.00	129,000.00	99.33	6.95	129,106.28
20/10/2017	10:18:31	B	ACAP-W2	2,500	11.20	28,000.00	21.56	1.51	28,023.07
19/10/2017	16:21:22	B	JMART	5,000	16.90	84,500.00	65.07	4.55	84,569.62
19/10/2017	16:12:53	B	ACAP	5,000	17.20	86,000.00	66.22	4.64	86,070.86
19/10/2017	16:11:28	B	ACAP-W2	5,000	11.20	56,000.00	43.12	3.02	56,046.14
18/10/2017	16:03:22	B	ACAP	5,000	17.40	87,000.00	66.99	4.69	87,071.68
18/10/2017	10:45:58	B	ACAP	5,000	17.60	88,000.00	67.76	4.74	88,072.50
17/10/2017	10:20:41	S	HANA	5,000	47.25	236,250.00	181.92	12.73	236,055.35
17/10/2017	10:20:02	S	KCE	10,000	95.00	950,000.00	731.50	51.21	949,217.29
17/10/2017	11:35:19	B	ACAP-W2	4,000	11.60	46,400.00	35.74	2.50	46,438.24
17/10/2017	10:21:34	B	ACAP-W2	4,000	11.60	46,400.00	35.72	2.50	46,438.22
17/10/2017	10:14:06	B	ACAP-W2	2,000	11.70	23,400.00	18.01	1.26	23,419.27
11/10/2017	10:54:32	S	HANA	5,000	47.75	238,750.00	183.85	12.87	238,553.28
11/10/2017	10:53:40	S	KTC	2,500	126.00	315,000.00	242.55	16.97	314,740.48
11/10/2017	10:33:46	B	PREB	2,000	13.70	27,400.00	21.09	1.48	27,422.57
11/10/2017	10:33:05	B	PREB	1,700	13.70	23,290.00	17.93	1.26	23,309.19
10/10/2017	10:45:31	B	ACAP	5,000	18.00	90,000.00	69.30	4.85	90,074.15
10/10/2017	10:40:14	B	ACAP	5,000	18.00	90,000.00	69.30	4.85	90,074.15
09/10/2017	10:23:02	S	EPG	20,000	12.10	242,000.00	186.34	13.04	241,800.62
05/10/2017	10:33:35	S	ACAP	5,000	20.00	100,000.00	77.00	5.39	99,917.61
02/10/2017	10:25:03	B	SENA	25,000	3.82	95,500.00	73.54	5.15	95,578.69
29/09/2017	12:27:16	B	CHG	25,000	2.48	62,000.00	47.74	3.34	62,051.08
28/09/2017	16:38:53	B	PREB	1,300	13.80	17,940.00	13.82	0.97	17,954.79
28/09/2017	12:18:08	B	EPG	5,000	11.40	57,000.00	43.89	3.07	57,046.96
25/09/2017	10:20:13	S	TPCH	10,000	16.90	169,000.00	130.13	9.11	168,860.76
25/09/2017	10:19:31	S	TPCH	10,000	16.90	169,000.00	130.13	9.11	168,860.76
25/09/2017	10:38:23	B	KTC	1,000	111.00	111,000.00	85.47	5.98	111,091.45
25/09/2017	10:27:56	B	EPG	5,000	11.20	56,000.00	43.12	3.02	56,046.14
21/09/2017	10:42:39	S	KTC	5,000	113.50	567,500.00	436.98	30.59	567,032.43
15/09/2017	16:25:34	S	CHG	50,000	2.52	126,000.00	97.01	6.79	125,896.20
15/09/2017	11:38:34	S	ADVANC	1,000	196.50	196,500.00	151.31	10.59	196,338.10
15/09/2017	11:08:51	S	ADVANC	1,000	195.50	195,500.00	150.54	10.54	195,338.92
14/09/2017	16:13:54	S	ADVANC	1,000	194.50	194,500.00	149.75	10.48	194,339.77
14/09/2017	12:21:16	S	ADVANC	1,000	193.00	193,000.00	148.61	10.40	192,840.99
14/09/2017	10:50:23	S	ADVANC	1,000	192.00	192,000.00	147.84	10.35	191,841.81
14/09/2017	15:41:48	B	ACAP	5,000	17.50	87,500.00	67.38	4.72	87,572.10
14/09/2017	10:16:50	B	TRUE	25,000	6.10	152,500.00	117.43	8.22	152,625.65
14/09/2017	10:12:29	B	KTC	1,000	114.50	114,500.00	88.17	6.17	114,594.34
14/09/2017	10:11:58	B	KTC	1,000	114.50	114,500.00	88.17	6.17	114,594.34
12/09/2017	12:10:59	B	LPH	25,000	8.15	203,750.00	156.90	10.98	203,917.88
11/09/2017	15:31:21	S	LHBANK	100,000	1.79	179,000.00	137.84	9.65	178,852.51
11/09/2017	15:21:48	S	LHBANK	100,000	1.79	179,000.00	137.83	9.65	178,852.52
11/09/2017	09:57:29	S	HANA	2,500	41.50	103,750.00	79.90	5.59	103,664.51
11/09/2017	09:57:00	S	KCE	2,500	84.75	211,875.00	163.13	11.42	211,700.45
11/09/2017	12:01:54	B	MTLS	10,000	33.25	332,500.00	256.02	17.92	332,773.94
08/09/2017	15:33:45	B	HANA	2,500	41.50	103,750.00	79.90	5.59	103,835.49
08/09/2017	12:10:20	B	SENA	50,000	3.74	187,000.00	143.99	10.08	187,154.07
08/09/2017	10:18:26	B	LPH	5,000	8.20	41,000.00	31.57	2.21	41,033.78
08/09/2017	10:18:18	B	LPH	10,000	8.20	82,000.00	63.14	4.42	82,067.56
07/09/2017	14:28:34	B	HANA	5,000	42.25	211,250.00	162.65	11.39	211,424.04
07/09/2017	12:04:18	B	KKP	5,000	68.25	341,250.00	262.77	18.39	341,531.16
07/09/2017	11:35:15	B	KCE	2,500	84.25	210,625.00	162.19	11.35	210,798.54
06/09/2017	15:06:42	B	ACAP	5,000	17.10	85,500.00	65.84	4.61	85,570.45
06/09/2017	14:29:30	B	KKP	3,000	68.00	204,000.00	157.08	10.99	204,168.07
04/09/2017	10:51:57	B	ACAP	5,000	17.90	89,500.00	68.92	4.82	89,573.74
04/09/2017	10:28:10	B	SENA	50,000	3.74	187,000.00	143.99	10.09	187,154.08
04/09/2017	10:09:26	B	KKP	2,000	71.00	142,000.00	109.34	7.65	142,116.99
01/09/2017	15:59:56	S	UNIQ	30,000	18.20	546,000.00	420.42	29.44	545,550.14
01/09/2017	15:49:46	S	ADVANC	2,000	190.00	380,000.00	292.60	20.48	379,686.92
01/09/2017	16:07:34	B	ASK	5,000	20.90	104,500.00	80.47	5.63	104,586.10
01/09/2017	15:46:35	B	KTC	2,000	116.00	232,000.00	178.64	12.50	232,191.14
01/09/2017	14:59:24	B	HANA	3,000	43.00	129,000.00	99.33	6.95	129,106.28
31/08/2017	12:03:31	B	EPG	5,000	11.50	57,500.00	44.28	3.10	57,547.38
30/08/2017	16:08:17	S	UNIQ	10,000	18.10	181,000.00	139.37	9.76	180,850.87
30/08/2017	15:03:20	S	MTLS	15,000	33.75	506,250.00	389.82	27.29	505,832.89
30/08/2017	16:37:44	B	TPCH	5,000	16.00	80,000.00	61.60	4.31	80,065.91
30/08/2017	14:54:23	B	HANA	3,000	43.00	129,000.00	99.33	6.95	129,106.28
29/08/2017	11:07:16	B	ANAN	20,000	5.05	101,000.00	77.77	5.44	101,083.21
28/08/2017	15:15:29	S	MTLS	5,000	33.25	166,250.00	128.03	8.96	166,113.01
28/08/2017	10:28:07	S	KTC	1,000	120.50	120,500.00	92.79	6.50	120,400.71
28/08/2017	10:23:00	S	KTC	1,000	119.50	119,500.00	92.02	6.44	119,401.54
28/08/2017	15:36:42	B	KCE	1,000	86.25	86,250.00	66.35	4.64	86,320.99
28/08/2017	14:50:54	B	HANA	1,000	44.25	44,250.00	34.08	2.39	44,286.47
28/08/2017	12:25:05	B	HANA	500	44.25	22,125.00	17.04	1.19	22,143.23
28/08/2017	10:30:54	B	PREB	5,000	13.70	68,500.00	52.76	3.69	68,556.45
25/08/2017	10:59:17	S	KTC	1,000	117.50	117,500.00	90.48	6.33	117,403.19
25/08/2017	16:28:32	B	KCE	1,000	86.75	86,750.00	66.80	4.68	86,821.48
25/08/2017	16:27:47	B	HANA	2,500	45.00	112,500.00	86.63	6.06	112,592.69
25/08/2017	14:45:28	B	LPH	10,000	8.20	82,000.00	63.14	4.42	82,067.56
24/08/2017	15:07:04	S	MEGA	10,000	30.50	305,000.00	234.85	16.43	304,748.72
24/08/2017	12:03:12	S	TVO	10,000	28.75	287,500.00	221.38	15.50	287,263.12
24/08/2017	12:02:01	S	TVO	10,000	28.75	287,500.00	221.38	15.50	287,263.12
24/08/2017	15:10:29	B	PTTEP	1,000	85.50	85,500.00	65.83	4.61	85,570.44
24/08/2017	15:10:11	B	PTTEP	1,500	85.50	128,250.00	98.76	6.91	128,355.67
24/08/2017	14:26:49	B	LPH	10,000	8.20	82,000.00	63.14	4.42	82,067.56
24/08/2017	10:31:13	B	HANA	2,000	45.00	90,000.00	69.30	4.85	90,074.15
24/08/2017	09:59:53	B	HANA	1,500	45.25	67,875.00	52.26	3.66	67,930.92
23/08/2017	10:22:42	S	KTC	1,000	117.50	117,500.00	90.48	6.33	117,403.19
23/08/2017	15:58:55	B	HANA	1,500	45.00	67,500.00	51.97	3.64	67,555.61
22/08/2017	15:39:48	S	WHA	25,000	3.06	76,500.00	58.91	4.12	76,436.97
22/08/2017	12:29:18	S	KTC	1,000	114.50	114,500.00	88.17	6.17	114,405.66
22/08/2017	12:28:49	S	KTC	1,000	114.50	114,500.00	88.17	6.17	114,405.66
22/08/2017	15:53:14	B	KCE	1,000	87.25	87,250.00	67.16	4.70	87,321.86
22/08/2017	15:35:50	B	MTLS	5,000	32.25	161,250.00	124.17	8.69	161,382.86
22/08/2017	12:11:22	B	TPCH	5,000	16.00	80,000.00	61.60	4.31	80,065.91
22/08/2017	12:10:09	B	PTTEP	2,500	85.50	213,750.00	164.60	11.54	213,926.14
22/08/2017	10:29:39	B	MTLS	2,500	32.25	80,625.00	62.09	4.35	80,691.44
22/08/2017	10:13:27	B	EPG	4,000	10.60	42,400.00	32.64	2.28	42,434.92
22/08/2017	10:11:32	B	MTLS	2,500	32.75	81,875.00	63.04	4.41	81,942.45
21/08/2017	12:28:47	S	TMT	10,000	15.70	157,000.00	120.89	8.47	156,870.64
21/08/2017	14:51:21	B	QH	50,000	2.38	119,000.00	91.63	6.41	119,098.04
21/08/2017	14:44:18	B	MTLS	2,500	32.75	81,875.00	63.04	4.41	81,942.45
18/08/2017	15:13:17	S	MEGA	7,500	29.25	219,375.00	168.91	11.81	219,194.28
18/08/2017	15:02:33	S	PTG	5,000	18.00	90,000.00	69.30	4.85	89,925.85
18/08/2017	14:58:13	S	TMT	10,000	15.60	156,000.00	120.12	8.41	155,871.47
18/08/2017	15:51:27	B	PREB	5,000	13.70	68,500.00	52.68	3.69	68,556.37
18/08/2017	15:30:30	B	PREB	5,000	13.80	69,000.00	53.13	3.72	69,056.85
18/08/2017	15:00:01	B	KCE	1,000	86.75	86,750.00	66.81	4.68	86,821.49
18/08/2017	14:56:49	B	MTLS	2,500	32.25	80,625.00	62.09	4.35	80,691.44
18/08/2017	14:54:48	B	WHA	25,000	3.02	75,500.00	58.14	4.07	75,562.21
18/08/2017	10:08:11	B	MTLS	1,000	33.25	33,250.00	25.62	1.79	33,277.41
18/08/2017	10:06:19	B	MTLS	1,500	33.75	50,625.00	38.99	2.73	50,666.72
18/08/2017	10:02:25	B	KCE	1,000	87.50	87,500.00	67.40	4.72	87,572.12
17/08/2017	11:55:24	S	TMT	20,000	15.40	308,000.00	237.14	16.60	307,746.26
17/08/2017	10:01:25	S	TRUE	60,000	5.05	303,000.00	233.31	16.33	302,750.36
17/08/2017	16:02:54	B	MK	15,000	3.70	55,500.00	42.76	2.99	55,545.75
17/08/2017	14:26:55	B	MTLS	2,500	33.25	83,125.00	64.01	4.48	83,193.49
17/08/2017	11:25:28	B	TPCH	5,000	15.70	78,500.00	60.44	4.23	78,564.67
17/08/2017	10:00:06	B	PTG	5,000	16.80	84,000.00	64.68	4.53	84,069.21
16/08/2017	10:25:34	S	TKN	25,000	19.00	475,000.00	365.75	25.60	474,608.65
16/08/2017	16:19:42	B	TPCH	5,000	15.90	79,500.00	61.22	4.29	79,565.51
16/08/2017	14:36:02	B	KCE	1,000	88.25	88,250.00	67.96	4.76	88,322.72
11/08/2017	15:41:35	S	TMT	10,000	14.60	146,000.00	112.42	7.87	145,879.71
11/08/2017	15:39:50	S	ILINK	10,000	13.70	137,000.00	105.50	7.39	136,887.11
11/08/2017	14:50:00	S	TMT	10,000	14.60	146,000.00	112.42	7.87	145,879.71
11/08/2017	16:39:24	B	EPG	1,000	10.50	10,500.00	8.07	0.56	10,508.63
11/08/2017	16:29:06	B	TKN	2,500	18.60	46,500.00	35.81	2.51	46,538.32
11/08/2017	16:25:34	B	TPCH	5,000	16.50	82,500.00	63.53	4.45	82,567.98
11/08/2017	16:22:00	B	LPH	10,000	8.10	81,000.00	62.37	4.37	81,066.74
11/08/2017	15:13:25	B	KCE	500	86.00	43,000.00	33.11	2.32	43,035.43
11/08/2017	14:50:31	B	KCE	2,500	86.00	215,000.00	165.55	11.57	215,177.12
11/08/2017	14:34:13	B	KCE	1,000	86.25	86,250.00	66.42	4.65	86,321.07
08/08/2017	16:14:38	S	LHBANK	50,000	1.80	90,000.00	69.30	4.85	89,925.85
08/08/2017	11:42:05	B	EPG	5,000	10.50	52,500.00	40.43	2.83	52,543.26
